customer_id,age,gender,city,occupation,monthly_income,account_type,transaction_type,transaction_amount,channel,loan_status,loan_amount,repayment_delay_days,credit_score,loan_type,mobile_app_usage,monthly_login_frequency,branch_name,customer_segment,kyc_status,currency,collateral_type,sector_financed,days_past_due,relationship_years,approval_status,financing_officer_id,age_group
24537,50,Female,Mekelle,NGO Worker,41906,Salary Account,Withdrawal,135055,Mobile Banking,Paid,83216,102,2,Vehicle Financing,Yes,32,Dire Dawa Branch,SME,Verified,USD,No Collateral,Import Trade,164,5,Approved,FO005,Mid-Career
24538,50,Male,Addis Ababa,University Lecturer,28356,Wadiah Deposit,Transfer,1074,POS,Defaulted,393760,70,4,Vehicle Financing,No,23,Dire Dawa Branch,SME,Under Review,USD,Building,Agriculture,83,5,Approved,FO016,Mid-Career
24539,56,Male,Dessie,Private Employee,26838,Current Account,Deposit,135055,POS,Paid,310694,68,2,Agricultural Loan,No,33,Adama Branch,Retail,Pending,ETB,Personal Guarantee,Agriculture,149,6,Rejected,FO003,Senior
24540,35,Male,Adama,Farmer,5220,Salary Account,Deposit,1074,Branch,Paid,82922,57,3,Trade Financing,No,27,Adama Branch,SME,Verified,ETB,Inventory,Health Services,42,15,Rejected,FO020,Adult
24541,40,Male,Hawassa,Private Employee,25922,Mudarabah Savings,Withdrawal,135055,Mobile Banking,Active,245871,98,1,Murabaha Financing,Yes,12,Jimma Branch,Corporate,Verified,ETB,No Collateral,Hospitality,53,8,Approved,FO017,Mid-Career
24542,40,Male,Hawassa,NGO Worker,20946,Current Account,Deposit,135055,Mobile Banking,Late Payment,100720,78,1,Trade Financing,Yes,33,Addis Main Branch,Agricultural,Pending,ETB,Building,Retail Trade,68,11,Approved,FO002,Mid-Career
24543,32,Male,Addis Ababa,Government Employee,14734,Salary Account,Withdrawal,51063,Branch,Active,22680,8,3,Murabaha Financing,No,5,Adama Branch,Agricultural,Verified,USD,Building,Transportation,157,2,Pending,FO016,Adult
24544,43,Female,Addis Ababa,Farmer,10102,Savings Account,Transfer,135055,POS,Active,485689,47,3,SME Financing,Yes,8,Addis Main Branch,Retail,Verified,ETB,Vehicle,Construction,80,5,Approved,FO002,Mid-Career
24545,47,Female,Adama,Private Employee,10264,Wadiah Deposit,Deposit,135055,ATM,Late Payment,493407,118,3,Trade Financing,Yes,27,Dire Dawa Branch,SME,Verified,ETB,Machinery,Education,105,5,Approved,FO010,Mid-Career
24546,42,Female,Addis Ababa,University Lecturer,44245,Mudarabah Savings,Deposit,51063,ATM,Defaulted,422733,17,1,Murabaha Financing,Yes,19,Dire Dawa Branch,Agricultural,Verified,ETB,No Collateral,Import Trade,87,1,Under Review,FO003,Mid-Career
24547,62,Female,Addis Ababa,Private Employee,28290,Savings Account,Deposit,135055,Mobile Banking,Late Payment,187231,114,2,Murabaha Financing,No,24,Dire Dawa Branch,Agricultural,Verified,ETB,Land,Transportation,93,3,Under Review,FO015,Senior
24548,33,Female,Dire Dawa,Teacher,13822,Wadiah Deposit,Transfer,135055,POS,Paid,395693,11,5,Agricultural Loan,Yes,31,Bole Branch,Retail,Incomplete,ETB,Inventory,Manufacturing,136,5,Pending,FO008,Adult
24549,56,Female,Addis Ababa,Government Employee,10580,Wadiah Deposit,Withdrawal,51063,Mobile Banking,Paid,70495,26,2,Agricultural Loan,Yes,13,Addis Main Branch,Retail,Verified,ETB,Inventory,Construction,29,8,Under Review,FO001,Senior
24550,62,Female,Addis Ababa,NGO Worker,41544,Salary Account,Withdrawal,51063,POS,Active,319621,77,3,Murabaha Financing,Yes,17,Hawassa Branch,Retail,Verified,ETB,No Collateral,Education,109,15,Approved,FO013,Senior
24551,31,Female,Jimma,Teacher,14545,Mudarabah Savings,Transfer,1074,POS,Paid,289117,76,4,Vehicle Financing,Yes,19,Megenagna Branch,Women Banking,Verified,ETB,Personal Guarantee,Retail Trade,119,15,Pending,FO017,Adult
24552,34,Female,Hawassa,Merchant,57913,Wadiah Deposit,Withdrawal,51063,ATM,Paid,351265,93,2,Murabaha Financing,Yes,23,Bole Branch,SME,Verified,ETB,Inventory,Education,45,2,Approved,FO010,Adult
24553,29,Male,Addis Ababa,Merchant,53958,Salary Account,Withdrawal,51063,ATM,Paid,6795,35,4,Murabaha Financing,Yes,17,Megenagna Branch,Agricultural,Incomplete,ETB,Land,Health Services,81,4,Approved,FO010,Adult
24554,46,Male,Addis Ababa,University Lecturer,25022,Wadiah Deposit,Transfer,1074,Mobile Banking,Paid,9845,116,3,SME Financing,No,32,Bole Branch,SME,Verified,ETB,No Collateral,Retail Trade,21,7,Approved,FO008,Mid-Career
24555,49,Female,Adama,Merchant,49743,Mudarabah Savings,Deposit,51063,Branch,Paid,228655,48,4,Murabaha Financing,Yes,21,Bole Branch,Youth Banking,Verified,ETB,Inventory,Education,68,14,Pending,FO001,Mid-Career
24556,41,Female,Addis Ababa,Government Employee,17120,Salary Account,Withdrawal,135055,Branch,Active,34805,115,4,Vehicle Financing,Yes,1,Dire Dawa Branch,Women Banking,Verified,ETB,Personal Guarantee,Manufacturing,165,5,Approved,FO002,Mid-Career
24557,30,Male,Mekelle,Teacher,16275,Current Account,Transfer,1074,ATM,Late Payment,351793,104,2,Vehicle Financing,No,15,Bahir Dar Branch,Agricultural,Verified,EUR,Inventory,Retail Trade,13,7,Approved,FO020,Adult
24558,37,Male,Addis Ababa,NGO Worker,58910,Salary Account,Withdrawal,51063,ATM,Active,741,8,4,Vehicle Financing,No,13,Dire Dawa Branch,Retail,Verified,ETB,Personal Guarantee,Construction,103,9,Approved,FO008,Mid-Career
24559,32,Male,Jimma,Farmer,7281,Savings Account,Deposit,1074,Mobile Banking,Late Payment,151149,33,5,SME Financing,No,6,Bahir Dar Branch,Women Banking,Verified,ETB,Machinery,Retail Trade,4,10,Under Review,FO015,Adult
24560,21,Female,Hawassa,Farmer,12121,Savings Account,Deposit,135055,Branch,Active,96148,75,1,Murabaha Financing,No,8,Bole Branch,SME,Pending,EUR,Inventory,Construction,77,11,Approved,FO009,Young
24561,51,Male,Dire Dawa,Government Employee,23409,Current Account,Deposit,1074,POS,Defaulted,289325,49,2,Agricultural Loan,Yes,30,Adama Branch,Retail,Verified,ETB,Machinery,Agriculture,114,10,Pending,FO013,Senior
24562,45,Male,Bahir Dar,Small Business Owner,31910,Current Account,Deposit,135055,Branch,Paid,314150,88,3,Murabaha Financing,Yes,23,Adama Branch,Retail,Under Review,SAR,Inventory,Education,104,12,Approved,FO008,Mid-Career
24563,19,Male,Bahir Dar,NGO Worker,56867,Wadiah Deposit,Deposit,51063,POS,Defaulted,7226,49,2,Agricultural Loan,Yes,17,Dire Dawa Branch,Diaspora,Verified,ETB,Personal Guarantee,Construction,153,1,Approved,FO011,Young
24564,64,Female,Bahir Dar,Private Employee,12013,Mudarabah Savings,Deposit,1074,Mobile Banking,Defaulted,498424,21,3,Trade Financing,No,24,Addis Main Branch,Retail,Pending,ETB,Land,Export Trade,116,5,Approved,FO005,Senior
24565,47,Male,Addis Ababa,University Lecturer,39948,Current Account,Deposit,1074,POS,Defaulted,374536,4,1,Murabaha Financing,No,0,Addis Main Branch,Retail,Verified,ETB,Land,Education,135,6,Approved,FO008,Mid-Career
24566,43,Female,Dessie,Merchant,57345,Current Account,Deposit,135055,POS,Paid,136140,14,1,Trade Financing,Yes,28,Bahir Dar Branch,SME,Pending,USD,Vehicle,Manufacturing,145,7,Approved,FO018,Mid-Career
24567,64,Male,Hawassa,University Lecturer,19403,Salary Account,Withdrawal,1074,Branch,Active,370151,106,3,Vehicle Financing,Yes,3,Addis Main Branch,Agricultural,Incomplete,ETB,Vehicle,Retail Trade,110,8,Approved,FO008,Senior
24568,43,Male,Hawassa,NGO Worker,51814,Savings Account,Transfer,1074,Branch,Defaulted,422770,110,2,Murabaha Financing,Yes,18,Jimma Branch,Retail,Under Review,ETB,Vehicle,Retail Trade,49,5,Approved,FO014,Mid-Career
24569,37,Female,Dire Dawa,Farmer,8016,Mudarabah Savings,Transfer,51063,Branch,Late Payment,16844,17,1,SME Financing,No,26,Adama Branch,Retail,Verified,ETB,Building,Manufacturing,140,11,Approved,FO018,Mid-Career
24570,59,Male,Dessie,Teacher,12129,Mudarabah Savings,Withdrawal,1074,Branch,Paid,109924,118,2,Murabaha Financing,Yes,9,Megenagna Branch,Retail,Pending,ETB,Building,Education,16,7,Approved,FO008,Senior
24571,45,Male,Hawassa,Merchant,14874,Salary Account,Transfer,51063,POS,Paid,327789,76,1,Vehicle Financing,Yes,5,Bole Branch,Retail,Verified,ETB,Inventory,Health Services,112,6,Approved,FO002,Mid-Career
24572,37,Male,Adama,University Lecturer,25125,Salary Account,Transfer,51063,Branch,Paid,55186,14,1,SME Financing,Yes,33,Megenagna Branch,Youth Banking,Verified,ETB,Personal Guarantee,Import Trade,76,11,Rejected,FO017,Mid-Career
24573,28,Female,Mekelle,Small Business Owner,37400,Mudarabah Savings,Deposit,1074,POS,Paid,222086,88,5,Murabaha Financing,Yes,15,Jimma Branch,Corporate,Under Review,ETB,Land,Export Trade,172,6,Approved,FO004,Adult
24574,27,Female,Addis Ababa,Small Business Owner,34055,Savings Account,Withdrawal,51063,ATM,Paid,381792,97,4,SME Financing,Yes,20,Megenagna Branch,Women Banking,Verified,ETB,Land,Transportation,70,8,Approved,FO007,Adult
24575,40,Female,Hawassa,NGO Worker,17216,Savings Account,Deposit,135055,Mobile Banking,Paid,499696,65,4,SME Financing,No,32,Megenagna Branch,SME,Under Review,ETB,Machinery,Transportation,83,11,Approved,FO001,Mid-Career
24576,54,Male,Addis Ababa,Government Employee,23531,Current Account,Deposit,51063,ATM,Active,226890,20,2,Trade Financing,No,14,Dire Dawa Branch,Retail,Verified,ETB,Personal Guarantee,Export Trade,170,7,Rejected,FO001,Senior
24577,58,Female,Dire Dawa,Private Employee,21889,Mudarabah Savings,Deposit,51063,ATM,Active,339785,86,4,Agricultural Loan,Yes,22,Bahir Dar Branch,SME,Verified,ETB,Land,Export Trade,47,12,Approved,FO015,Senior
24578,36,Male,Dire Dawa,Private Employee,13661,Current Account,Withdrawal,135055,POS,Paid,339789,80,1,Murabaha Financing,Yes,22,Addis Main Branch,Youth Banking,Verified,ETB,Personal Guarantee,Transportation,178,1,Approved,FO001,Mid-Career
24579,62,Male,Addis Ababa,Small Business Owner,48997,Mudarabah Savings,Withdrawal,1074,Branch,Paid,366282,60,2,Trade Financing,No,32,Jimma Branch,Corporate,Verified,USD,Building,Agriculture,111,9,Approved,FO005,Senior
24580,35,Male,Bahir Dar,Merchant,77497,Current Account,Withdrawal,135055,Mobile Banking,Active,218036,3,3,Trade Financing,Yes,11,Dire Dawa Branch,Agricultural,Verified,ETB,Inventory,Education,98,1,Under Review,FO017,Adult
24581,44,Male,Addis Ababa,Merchant,43171,Mudarabah Savings,Deposit,1074,ATM,Paid,326420,104,1,Trade Financing,Yes,9,Hawassa Branch,Women Banking,Verified,ETB,Land,Import Trade,148,13,Approved,FO009,Mid-Career
24582,23,Male,Addis Ababa,Small Business Owner,38300,Current Account,Withdrawal,135055,Branch,Late Payment,141622,47,5,Vehicle Financing,Yes,10,Addis Main Branch,Retail,Under Review,ETB,No Collateral,Construction,137,10,Under Review,FO015,Young
24583,27,Male,Dessie,NGO Worker,19576,Mudarabah Savings,Deposit,51063,Branch,Paid,22638,0,3,Trade Financing,No,25,Addis Main Branch,Retail,Verified,USD,Machinery,Transportation,80,12,Approved,FO003,Adult
24584,19,Male,Bahir Dar,Private Employee,28585,Current Account,Transfer,1074,POS,Active,483624,6,3,Vehicle Financing,Yes,30,Addis Main Branch,SME,Verified,ETB,Vehicle,Transportation,134,2,Rejected,FO013,Young
24585,41,Male,Addis Ababa,Farmer,14673,Salary Account,Deposit,135055,POS,Paid,333606,60,4,Trade Financing,Yes,29,Hawassa Branch,Retail,Verified,EUR,Building,Health Services,122,8,Pending,FO011,Mid-Career
24586,55,Female,Addis Ababa,Farmer,5300,Mudarabah Savings,Transfer,135055,Branch,Late Payment,366694,52,2,Agricultural Loan,Yes,13,Hawassa Branch,Women Banking,Verified,ETB,Machinery,Construction,50,11,Rejected,FO010,Senior
24587,45,Female,Adama,NGO Worker,37983,Current Account,Transfer,1074,Mobile Banking,Late Payment,441802,94,2,Trade Financing,Yes,30,Hawassa Branch,Corporate,Verified,ETB,Vehicle,Transportation,94,13,Approved,FO012,Mid-Career
24588,45,Male,Addis Ababa,Teacher,10766,Savings Account,Withdrawal,1074,ATM,Active,370202,34,3,SME Financing,Yes,7,Addis Main Branch,Women Banking,Under Review,ETB,Inventory,Education,32,1,Approved,FO001,Mid-Career
24589,62,Female,Addis Ababa,Small Business Owner,89130,Savings Account,Deposit,1074,ATM,Paid,440872,20,1,Murabaha Financing,Yes,25,Jimma Branch,Retail,Verified,ETB,No Collateral,Construction,135,4,Pending,FO016,Senior
24590,56,Female,Hawassa,Small Business Owner,98268,Wadiah Deposit,Withdrawal,135055,POS,Paid,20924,59,3,Vehicle Financing,No,2,Adama Branch,Women Banking,Verified,ETB,Inventory,Manufacturing,171,9,Approved,FO007,Senior
24591,19,Female,Bahir Dar,Private Employee,28983,Salary Account,Withdrawal,51063,Mobile Banking,Active,257815,75,1,Trade Financing,Yes,22,Dire Dawa Branch,Diaspora,Pending,EUR,Inventory,Manufacturing,102,7,Under Review,FO008,Young
24592,63,Male,Hawassa,Teacher,21261,Mudarabah Savings,Transfer,51063,Mobile Banking,Paid,440256,4,3,Vehicle Financing,No,25,Dire Dawa Branch,Retail,Verified,ETB,Vehicle,Hospitality,163,10,Approved,FO001,Senior
24593,22,Female,Addis Ababa,Farmer,13010,Salary Account,Transfer,135055,Branch,Defaulted,1613,2,2,Agricultural Loan,Yes,2,Dire Dawa Branch,Agricultural,Under Review,ETB,Land,Health Services,51,2,Approved,FO019,Young
24594,28,Male,Dessie,University Lecturer,44497,Wadiah Deposit,Deposit,1074,Branch,Paid,458714,58,3,Trade Financing,No,12,Bole Branch,Retail,Verified,ETB,Vehicle,Agriculture,80,6,Approved,FO017,Adult
24595,27,Female,Dessie,Small Business Owner,10365,Savings Account,Transfer,135055,POS,Paid,361905,75,2,SME Financing,No,20,Bole Branch,Corporate,Verified,ETB,Inventory,Import Trade,151,3,Approved,FO013,Adult
24596,60,Female,Mekelle,Small Business Owner,81655,Savings Account,Deposit,135055,POS,Active,145977,9,2,Trade Financing,Yes,5,Adama Branch,SME,Verified,ETB,Personal Guarantee,Retail Trade,27,6,Approved,FO018,Senior
24597,19,Female,Bahir Dar,Teacher,12025,Savings Account,Deposit,1074,ATM,Paid,101257,45,5,Trade Financing,No,5,Dire Dawa Branch,SME,Verified,ETB,Machinery,Retail Trade,104,7,Approved,FO006,Young
24598,32,Male,Bahir Dar,University Lecturer,38342,Wadiah Deposit,Withdrawal,1074,Branch,Paid,321375,49,2,Agricultural Loan,Yes,21,Jimma Branch,SME,Verified,ETB,No Collateral,Manufacturing,0,12,Approved,FO009,Adult
24599,56,Male,Addis Ababa,Farmer,13612,Wadiah Deposit,Transfer,1074,POS,Active,411506,61,1,Murabaha Financing,No,16,Bole Branch,Corporate,Verified,ETB,Inventory,Manufacturing,164,15,Approved,FO005,Senior
24600,58,Male,Hawassa,Teacher,8337,Mudarabah Savings,Withdrawal,135055,Branch,Active,374282,58,2,SME Financing,No,14,Bole Branch,SME,Verified,USD,Vehicle,Manufacturing,32,1,Approved,FO017,Senior
24601,54,Male,Hawassa,Government Employee,23662,Mudarabah Savings,Transfer,135055,Mobile Banking,Paid,376945,93,3,SME Financing,Yes,18,Bole Branch,Diaspora,Verified,AED,Vehicle,Manufacturing,109,3,Approved,FO002,Senior
24602,24,Male,Addis Ababa,Government Employee,20884,Current Account,Transfer,1074,ATM,Paid,128313,16,3,Trade Financing,No,6,Addis Main Branch,Corporate,Verified,ETB,No Collateral,Construction,55,12,Approved,FO013,Young
24603,37,Male,Dire Dawa,University Lecturer,35013,Mudarabah Savings,Withdrawal,51063,Branch,Active,290685,55,2,SME Financing,No,0,Megenagna Branch,Retail,Pending,ETB,Vehicle,Retail Trade,110,2,Approved,FO016,Mid-Career
24604,51,Male,Dessie,Farmer,5179,Mudarabah Savings,Deposit,51063,Branch,Paid,432846,43,3,Trade Financing,No,10,Hawassa Branch,Retail,Incomplete,ETB,Land,Agriculture,39,14,Pending,FO018,Senior
24605,52,Male,Addis Ababa,University Lecturer,32215,Savings Account,Withdrawal,1074,Branch,Late Payment,39715,106,3,Trade Financing,No,20,Jimma Branch,SME,Verified,ETB,Machinery,Export Trade,110,8,Approved,FO015,Senior
24606,51,Male,Dire Dawa,Merchant,15115,Current Account,Transfer,135055,Mobile Banking,Paid,6336,18,1,Trade Financing,No,10,Adama Branch,Retail,Verified,ETB,Machinery,Education,28,15,Under Review,FO007,Senior
24607,39,Female,Addis Ababa,Private Employee,24130,Current Account,Withdrawal,1074,ATM,Paid,225877,17,1,Agricultural Loan,Yes,1,Hawassa Branch,Corporate,Verified,ETB,No Collateral,Export Trade,164,11,Under Review,FO018,Mid-Career
24608,48,Female,Addis Ababa,Farmer,5495,Wadiah Deposit,Withdrawal,135055,Mobile Banking,Active,22217,25,3,Trade Financing,Yes,10,Megenagna Branch,Retail,Incomplete,AED,Building,Manufacturing,141,6,Pending,FO008,Mid-Career
24609,40,Male,Adama,Small Business Owner,80343,Current Account,Transfer,51063,Branch,Active,246649,27,2,Vehicle Financing,No,4,Bole Branch,SME,Verified,EUR,No Collateral,Health Services,79,15,Approved,FO006,Mid-Career
24610,36,Female,Dessie,University Lecturer,44318,Salary Account,Transfer,51063,ATM,Late Payment,110493,48,3,Trade Financing,No,18,Megenagna Branch,Youth Banking,Incomplete,ETB,Machinery,Retail Trade,90,4,Under Review,FO014,Mid-Career
24611,21,Female,Mekelle,University Lecturer,26658,Salary Account,Deposit,51063,Branch,Paid,161771,31,2,Agricultural Loan,No,11,Bole Branch,SME,Verified,ETB,Machinery,Hospitality,149,15,Approved,FO001,Young
24612,41,Male,Addis Ababa,Farmer,12921,Salary Account,Transfer,51063,ATM,Paid,493271,118,2,Vehicle Financing,No,15,Megenagna Branch,Youth Banking,Pending,ETB,Building,Export Trade,109,7,Approved,FO004,Mid-Career
24613,37,Male,Dire Dawa,NGO Worker,18115,Current Account,Transfer,51063,POS,Paid,204384,102,3,Murabaha Financing,Yes,6,Bahir Dar Branch,Retail,Verified,ETB,Building,Transportation,19,9,Approved,FO010,Mid-Career
24614,56,Female,Addis Ababa,Farmer,10744,Savings Account,Transfer,51063,Mobile Banking,Late Payment,312569,19,3,Agricultural Loan,Yes,25,Adama Branch,Corporate,Verified,ETB,Machinery,Export Trade,37,2,Under Review,FO001,Senior
24615,45,Male,Bahir Dar,Teacher,15165,Current Account,Transfer,135055,Mobile Banking,Active,454564,84,1,SME Financing,No,16,Jimma Branch,Youth Banking,Verified,ETB,Personal Guarantee,Manufacturing,69,8,Approved,FO014,Mid-Career
24616,56,Female,Hawassa,Small Business Owner,97067,Salary Account,Transfer,135055,Branch,Paid,65360,45,1,Murabaha Financing,No,5,Hawassa Branch,SME,Under Review,ETB,Building,Education,176,5,Under Review,FO016,Senior
24617,34,Male,Jimma,Farmer,12591,Savings Account,Deposit,51063,Branch,Paid,164872,107,3,Murabaha Financing,No,2,Addis Main Branch,Youth Banking,Under Review,ETB,Machinery,Agriculture,60,6,Approved,FO015,Adult
24618,36,Female,Addis Ababa,University Lecturer,28444,Salary Account,Transfer,1074,Branch,Defaulted,243708,57,3,Murabaha Financing,Yes,8,Hawassa Branch,Corporate,Verified,ETB,Machinery,Construction,16,12,Approved,FO017,Mid-Career
24619,52,Male,Adama,Teacher,21084,Salary Account,Withdrawal,135055,Mobile Banking,Active,244398,15,1,Murabaha Financing,Yes,23,Dire Dawa Branch,Retail,Verified,ETB,Machinery,Education,43,6,Under Review,FO012,Senior
24620,49,Female,Addis Ababa,Government Employee,20397,Current Account,Withdrawal,51063,POS,Paid,18921,75,5,Agricultural Loan,No,14,Dire Dawa Branch,Corporate,Under Review,ETB,Building,Transportation,27,14,Approved,FO002,Mid-Career
24621,64,Female,Dessie,University Lecturer,37797,Mudarabah Savings,Transfer,51063,POS,Defaulted,23255,0,1,SME Financing,No,26,Dire Dawa Branch,Retail,Verified,EUR,Personal Guarantee,Retail Trade,156,12,Approved,FO013,Senior
24622,63,Female,Dire Dawa,Small Business Owner,27629,Wadiah Deposit,Withdrawal,51063,Mobile Banking,Active,159476,45,1,Agricultural Loan,Yes,26,Megenagna Branch,Retail,Pending,EUR,Inventory,Education,63,8,Approved,FO001,Senior
24623,64,Female,Hawassa,Merchant,19793,Salary Account,Deposit,135055,ATM,Paid,23881,31,4,Agricultural Loan,No,32,Jimma Branch,SME,Incomplete,ETB,Vehicle,Manufacturing,48,9,Approved,FO009,Senior
24624,63,Male,Mekelle,Merchant,37060,Savings Account,Withdrawal,1074,POS,Defaulted,330713,13,2,Vehicle Financing,No,23,Bole Branch,Agricultural,Verified,USD,No Collateral,Education,61,8,Under Review,FO017,Senior
24625,56,Female,Addis Ababa,Small Business Owner,68875,Wadiah Deposit,Deposit,51063,POS,Paid,59011,13,3,Vehicle Financing,Yes,2,Addis Main Branch,Youth Banking,Pending,ETB,Inventory,Health Services,59,1,Approved,FO008,Senior
24626,52,Male,Dire Dawa,Farmer,8935,Mudarabah Savings,Deposit,1074,ATM,Active,304067,82,2,Vehicle Financing,Yes,10,Hawassa Branch,Corporate,Verified,ETB,Inventory,Hospitality,139,12,Under Review,FO007,Senior
24627,47,Female,Addis Ababa,Merchant,61264,Salary Account,Withdrawal,1074,ATM,Active,310362,64,5,Trade Financing,No,20,Dire Dawa Branch,Youth Banking,Verified,ETB,Inventory,Agriculture,96,6,Pending,FO017,Mid-Career
